assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
159222816,176235,Amphisbaena absaberi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,absaberi,,,,"(Strüssmann &amp; Carvalho, 2001)",Data Deficient,,3.1,Unknown,Global
159252499,29475,Amphisbaena anaemariae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,anaemariae,,,,"Vanzolini, 1997",Least Concern,,3.1,Unknown,Global
159252520,75159367,Amphisbaena bilabialata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,bilabialata,,,,"(Stimson, 1972)",Least Concern,,3.1,Unknown,Global
159252525,29476,Amphisbaena crisae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,crisae,,,,"Vanzolini, 1997",Data Deficient,,3.1,Unknown,Global
159252546,176227,Amphisbaena lumbricalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,lumbricalis,,,,"Vanzolini, 1996",Endangered,B1ab(iii),3.1,Unknown,Global
159252700,176228,Amphisbaena neglecta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,neglecta,,,,"Dunn &amp; Piatt, 1936",Data Deficient,,3.1,Unknown,Global
159252854,176230,Amphisbaena pretrei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,pretrei,,,,"Duméril &amp; Bibron, 1839",Least Concern,,3.1,Unknown,Global
159253001,176231,Amphisbaena ridleyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,ridleyi,,,,"Boulenger, 1890",Least Concern,,3.1,Stable,Global
159253156,176234,Amphisbaena tragorrhectes,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Amphisbaena,tragorrhectes,,,,"Vanzolini, 1971",Least Concern,,3.1,Unknown,Global
159253312,174111,Coleodactylus natalensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Coleodactylus,natalensis,,,,"Freire, 1999",Endangered,B1ab(iii),3.1,Unknown,Global
159253476,178724,Colobodactylus dalcyanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Colobodactylus,dalcyanus,,,,"Vanzolini &amp; Ramos, 1977",Endangered,B1ab(iii),3.1,Unknown,Global
159253680,178188,Contomastix vacariensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Contomastix,vacariensis,,,,"(Feltrim &amp; Lema, 2000)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
159253887,178588,Eurolophosaurus amathites,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Eurolophosaurus,amathites,,,,"(Rodrigues, 1984)",Endangered,B1ab(iii),3.1,Unknown,Global
159254068,29455,Gymnophthalmus vanzoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Gymnophthalmus,vanzoi,,,,"Carvalho, 1999",Least Concern,,3.1,Unknown,Global
159254219,176240,Leposternon polystegum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Leposternon,polystegum,,,,"(Duméril, 1851)",Least Concern,,3.1,Unknown,Global
159254400,176241,Leposternon scutigerum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Leposternon,scutigerum,,,,"(Hemprich, 1820)",Endangered,B1ab(iii),3.1,Unknown,Global
159254568,178744,Liolaemus arambarensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,arambarensis,,,,"Verrastro, Veronese, Bujes &amp; Martins Dias Filho, 2003",Endangered,B1ab(iii),3.1,Decreasing,Global
159254773,178622,Psilops paeminosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Psilops,paeminosus,,,,"(Rodrigues, 1991)",Near Threatened,B1b(iii),3.1,Unknown,Global
159254968,178594,Tropidurus erythrocephalus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,erythrocephalus,,,,"Rodrigues, 1987",Vulnerable,B1ab(iii),3.1,Unknown,Global
159255198,49845566,Tropidurus helenae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,helenae,,,,"(Manzani &amp; Abe, 1990)",Least Concern,,3.1,Unknown,Global
159255265,49845594,Tropidurus insulanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,insulanus,,,,"Rodrigues, 1987",Least Concern,,3.1,Unknown,Global
159255333,49845602,Tropidurus itambere,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,itambere,,,,"Rodrigues, 1987",Least Concern,,3.1,Unknown,Global
159255394,49845628,Tropidurus montanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,montanus,,,,"Rodrigues, 1987",Least Concern,,3.1,Unknown,Global
159255459,49845644,Tropidurus oreadicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,oreadicus,,,,"Rodrigues, 1987",Least Concern,,3.1,Unknown,Global
159255522,49845652,Tropidurus pinima,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,pinima,,,,"(Rodrigues, 1984)",Least Concern,,3.1,Unknown,Global
159255585,178631,Tropidurus psammonastes,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,psammonastes,,,,"Rodrigues, Kasahara &amp; Yonenaga-Yasuda, 1988",Endangered,B1ab(iii),3.1,Unknown,Global
159255756,178707,Tropidurus semitaeniatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,semitaeniatus,,,,"(Spix, 1825)",Least Concern,,3.1,Unknown,Global
