order,genus_species,maturity_d,interbirth_d,longevity_m,litter_size_ind
Rodentia,Akodon_leucolimnaeus,,,,
Rodentia,Akodon_lindberghi,,,,
Rodentia,Akodon_lutescens,,,,
Rodentia,Akodon_mimus,,,,
Rodentia,Akodon_molinae,28.07,30.0,,3.77
Rodentia,Akodon_mollis,,,,
Rodentia,Akodon_montensis,,,,
Rodentia,Akodon_mystax,,,,
Rodentia,Akodon_neocenus,,,,
Rodentia,Akodon_oenos,,,,
Rodentia,Akodon_orophilus,,,,
Rodentia,Akodon_paranaensis,,,,
Rodentia,Akodon_pervalens,,,,
Rodentia,Akodon_reigi,,,,
Rodentia,Akodon_sanctipaulensis,,,,
Rodentia,Akodon_serrensis,,,,
Rodentia,Akodon_siberiae,,,,
Rodentia,Akodon_simulator,,,,
Rodentia,Akodon_spegazzinii,,,,
Rodentia,Akodon_subfuscus,,,,
Rodentia,Akodon_surdus,,,,
Rodentia,Akodon_sylvanus,,,,
Rodentia,Akodon_toba,,,,
Rodentia,Akodon_torques,,,,
Rodentia,Akodon_varius,,,,
Artiodactyla,Alcelaphus_buselaphus,827.69,345.5,240.0,1.0
Artiodactyla,Alcelaphus_caama,,,183.96,
Artiodactyla,Alcelaphus_lichtensteinii,596.29,365.0,,0.98
Artiodactyla,Alces_alces,668.2,365.0,324.0,1.25
Artiodactyla,Alces_americanus,631.37,,300.0,1.0
Chiroptera,Alionycteris_paucidentata,,,,
Rodentia,Allactaga_balikunica,,,,
Rodentia,Allactaga_bullata,,,,2.52
Rodentia,Allactaga_elater,105.22,,,4.47
Rodentia,Allactaga_euphratica,,,50.4,4.99
Rodentia,Allactaga_firouzi,,,,
Rodentia,Allactaga_hotsoni,,,,
Rodentia,Allactaga_major,377.57,,,3.49
Rodentia,Allactaga_severtzovi,,,,3.93
Rodentia,Allactaga_sibirica,,,,3.44
Rodentia,Allactaga_tetradactyla,,,,
Rodentia,Allactaga_vinogradovi,,,,
Rodentia,Allactaga_williamsi,,,,
Rodentia,Allactodipus_bobrinskii,,,,5.15
Primates,Allenopithecus_nigroviridis,,,276.0,1.01
Primates,Allocebus_trichotis,,,,1.0
Rodentia,Allocricetulus_curtatus,,,,5.19
Rodentia,Allocricetulus_eversmanni,,,,4.99
Primates,Alouatta_belzebul,,,,
Primates,Alouatta_caraya,1276.72,337.62,243.6,1.01
Primates,Alouatta_coibensis,,,,
Primates,Alouatta_guariba,,,,
Primates,Alouatta_macconnelli,,,,
Primates,Alouatta_nigerrima,,,,
Primates,Alouatta_palliata,1578.42,684.37,300.0,1.02
Primates,Alouatta_pigra,,,240.0,1.01
Primates,Alouatta_sara,,,,
Primates,Alouatta_seniculus,1690.22,507.35,300.0,1.42
Rodentia,Alticola_albicaudus,,,,
Rodentia,Alticola_argentatus,,,,4.57
Rodentia,Alticola_barakshin,,,,
Rodentia,Alticola_lemminus,,,,
Rodentia,Alticola_macrotis,,,,
Rodentia,Alticola_montosa,,,,
Rodentia,Alticola_olchonensis,,,,
Rodentia,Alticola_roylei,,,,5.44
Rodentia,Alticola_semicanus,,,,
Rodentia,Alticola_stoliczkanus,,,,7.77
Rodentia,Alticola_strelzowi,,,,6.9
Rodentia,Alticola_tuvinicus,,,,
Rodentia,Amblyrhiza_inundata,,,,
Afrosoricida,Amblysomus_corriae,,,,
Afrosoricida,Amblysomus_hottentotus,,,12.0,1.86
Afrosoricida,Amblysomus_marleyi,,,,
Afrosoricida,Amblysomus_robustus,,,,
Afrosoricida,Amblysomus_septentrionalis,,,,
Chiroptera,Ametrida_centurio,,,,0.98
Rodentia,Ammodillus_imbellis,,,,
Artiodactyla,Ammodorcas_clarkei,,,36.0,1.0
Rodentia,Ammospermophilus_harrisii,198.57,,,6.32
Rodentia,Ammospermophilus_insularis,,,,
Rodentia,Ammospermophilus_interpres,,,,9.36
Rodentia,Ammospermophilus_leucurus,377.37,,69.6,8.0
Rodentia,Ammospermophilus_nelsoni,377.57,,66.0,8.9
Artiodactyla,Ammotragus_lervia,507.09,212.91,252.0,1.22
Chiroptera,Amorphochilus_schnablii,,,,0.99
Rodentia,Amphinectomys_savamis,,,,
Scandentia,Anathana_ellioti,,,,4.84
Rodentia,Andalgalomys_olrogi,,,,
Rodentia,Andalgalomys_pearsoni,,,,
Rodentia,Andalgalomys_roigi,,,,
Rodentia,Andinomys_edax,,,,2.91
Rodentia,Anisomys_imitator,,,,
Rodentia,Anomalurus_beecrofti,,,,0.98
Rodentia,Anomalurus_derbianus,,,,1.0
Rodentia,Anomalurus_pelii,,,,2.5
Rodentia,Anomalurus_pusillus,,,,
Rodentia,Anonymomys_mindorensis,,,,
Rodentia,Anotomys_leander,,,,0.97
Chiroptera,Anoura_caudifer,,,,0.99
Chiroptera,Anoura_cultrata,,,,1.22
Chiroptera,Anoura_geoffroyi,,,120.0,0.99
Chiroptera,Anoura_latidens,,,,
Chiroptera,Anoura_luismanueli,,,,
Soricomorpha,Anourosorex_assamensis,,,,
Soricomorpha,Anourosorex_schmidi,,,,
Soricomorpha,Anourosorex_squamipes,,,,2.82
Soricomorpha,Anourosorex_yamashinai,,,,
Dasyuromorphia,Antechinomys_laniger,393.87,183.0,39.6,5.99
Dasyuromorphia,Antechinus_adustus,,,,
Dasyuromorphia,Antechinus_agilis,374.16,365.0,,10.0
Dasyuromorphia,Antechinus_bellus,396.83,365.0,27.6,10.08
Dasyuromorphia,Antechinus_flavipes,334.58,365.0,42.0,8.54
Dasyuromorphia,Antechinus_godmani,374.16,365.0,,4.58
Dasyuromorphia,Antechinus_leo,396.83,365.0,24.0,8.19
Dasyuromorphia,Antechinus_minimus,361.77,365.0,24.0,7.19
Dasyuromorphia,Antechinus_stuartii,329.99,365.0,36.0,6.89
Dasyuromorphia,Antechinus_subtropicus,,,,
Dasyuromorphia,Antechinus_swainsonii,319.37,365.0,24.0,8.24
Chiroptera,Anthops_ornatus,,,,
Artiodactyla,Antidorcas_marsupialis,331.73,365.0,240.0,1.0
Artiodactyla,Antilocapra_americana,534.68,365.0,144.0,1.93
Artiodactyla,Antilope_cervicapra,700.04,212.56,243.0,1.22
Chiroptera,Antrozous_pallidus,,,109.2,1.78
Carnivora,Aonyx_capensis,371.23,,132.0,2.62
Carnivora,Aonyx_cinerea,,182.5,121.0,1.47
Primates,Aotus_azarae,,365.0,,1.0
Primates,Aotus_hershkovitzi,,,,
Primates,Aotus_lemurinus,755.15,365.0,216.0,1.01
Primates,Aotus_miconax,,,,
Primates,Aotus_nancymaae,,,,1.02
Primates,Aotus_nigriceps,,,,
Primates,Aotus_trivirgatus,736.6,271.0,303.6,1.06
Primates,Aotus_vociferans,,,,1.02
Rodentia,Aplodontia_rufa,827.69,,120.0,2.46
Rodentia,Apodemus_agrarius,76.04,19.5,48.0,5.64
Rodentia,Apodemus_alpicola,,,,
Rodentia,Apodemus_argenteus,,,,
Rodentia,Apodemus_chevrieri,,,,
Rodentia,Apodemus_draco,,,,
Rodentia,Apodemus_epimelas,,,,
Rodentia,Apodemus_flavicollis,43.27,38.75,48.0,4.94
Rodentia,Apodemus_gurkha,,,,
Rodentia,Apodemus_hyrcanicus,,,,
Rodentia,Apodemus_latronum,,,,
Rodentia,Apodemus_mystacinus,,,,3.88
Rodentia,Apodemus_pallipes,,,,
Rodentia,Apodemus_peninsulae,,,,4.41
Rodentia,Apodemus_ponticus,,,,
Rodentia,Apodemus_rusiges,,,,
Rodentia,Apodemus_semotus,,,,3.56
Rodentia,Apodemus_speciosus,,,,4.47
Rodentia,Apodemus_sylvaticus,57.93,41.28,52.8,5.16
Rodentia,Apodemus_uralensis,,,,5.72
Rodentia,Apodemus_witherbyi,,,,
Rodentia,Apomys_abrae,,,,
Rodentia,Apomys_datae,,,,
Rodentia,Apomys_gracilirostris,,,,
Rodentia,Apomys_hylocetes,,,,
Rodentia,Apomys_insignis,,,,
Rodentia,Apomys_littoralis,,,,
Rodentia,Apomys_microdon,,,,
Rodentia,Apomys_musculus,,,,
Rodentia,Apomys_sacobianus,,,,
Chiroptera,Aproteles_bulmerae,,,,1.0
Rodentia,Arborimus_albipes,,,,2.73
Rodentia,Arborimus_longicaudus,,,,2.91
Rodentia,Arborimus_pomo,,,,2.0
Rodentia,Archboldomys_luzonensis,,,,
Rodentia,Archboldomys_musseri,,,,
Carnivora,Arctictis_binturong,1034.61,317.6,272.4,2.5
Primates,Arctocebus_aureus,,,,
Primates,Arctocebus_calabarensis,298.91,144.47,156.0,1.01
Carnivora,Arctocephalus_australis,1729.33,365.0,252.0,1.0
Carnivora,Arctocephalus_forsteri,2668.42,365.0,180.0,1.0
Carnivora,Arctocephalus_galapagoensis,1683.65,730.0,264.0,1.0
Carnivora,Arctocephalus_gazella,1691.66,365.0,276.0,1.0
Carnivora,Arctocephalus_philippii,,365.0,,1.0
Carnivora,Arctocephalus_pusillus,1698.17,365.0,252.0,1.0
Carnivora,Arctocephalus_townsendi,,365.0,288.0,1.0
Carnivora,Arctocephalus_tropicalis,1538.68,365.0,276.0,1.4
Carnivora,Arctogalidia_trivirgata,841.82,182.5,190.0,2.79
Carnivora,Arctonyx_collaris,,,167.0,3.0
Chiroptera,Ardops_nichollsi,,,,0.99
Chiroptera,Arielulus_aureocollaris,,,,
Chiroptera,Arielulus_circumdatus,,,,
Chiroptera,Arielulus_cuprosus,,,,
Chiroptera,Arielulus_societatis,,,,
Chiroptera,Arielulus_torquatus,,,,
Chiroptera,Ariteus_flavescens,,,,
Chiroptera,Artibeus_amplus,,,,
Chiroptera,Artibeus_anderseni,,,,0.98
Chiroptera,Artibeus_aztecus,,,,0.99
Chiroptera,Artibeus_cinereus,,,,0.99
Chiroptera,Artibeus_concolor,,,,
Chiroptera,Artibeus_fimbriatus,,,,
Chiroptera,Artibeus_fraterculus,,,,0.98
Chiroptera,Artibeus_glaucus,,,,
Chiroptera,Artibeus_gnomus,,,,
Chiroptera,Artibeus_hirsutus,,,,0.98
Chiroptera,Artibeus_incomitatus,,,,
Chiroptera,Artibeus_inopinatus,,,,
Chiroptera,Artibeus_jamaicensis,333.22,,120.0,1.0
Chiroptera,Artibeus_lituratus,,220.0,,1.0
Chiroptera,Artibeus_obscurus,,,,0.98
Chiroptera,Artibeus_phaeotis,,,,0.99
Chiroptera,Artibeus_toltecus,,,,0.99
Chiroptera,Artibeus_watsoni,,,,1.0
Rodentia,Arvicanthis_abyssinicus,,,,
Rodentia,Arvicanthis_ansorgei,,,,
Rodentia,Arvicanthis_blicki,,,,
Rodentia,Arvicanthis_nairobae,,,,
Rodentia,Arvicanthis_neumanni,,,,
Rodentia,Arvicanthis_niloticus,51.89,26.5,,4.86
Rodentia,Arvicanthis_rufinus,,,,
Rodentia,Arvicola_amphibius,48.43,22.0,60.0,4.76
Rodentia,Arvicola_sapidus,,,42.0,3.21
Rodentia,Arvicola_scherman,,,,
Chiroptera,Asellia_patrizii,,,,
Chiroptera,Asellia_tridens,,,,
Chiroptera,Aselliscus_stoliczkanus,,,,
Chiroptera,Aselliscus_tricuspidatus,,,,0.99
Erinaceomorpha,Atelerix_albiventris,116.45,,,3.98
Primates,Tarsius_tarsier,596.29,262.4,144.0,1.0
Rodentia,Tarsomys_apoensis,,,,
Rodentia,Tarsomys_echinatus,,,,
Cetacea,Tasmacetus_shepherdi,,,,
Rodentia,Tateomys_macrocercus,,,,
Rodentia,Tateomys_rhinogradoides,,,,
Rodentia,Tatera_indica,84.35,47.61,84.0,4.99
Rodentia,Taterillus_arenarius,,,,
Rodentia,Taterillus_congicus,,,,
Rodentia,Taterillus_emini,,,,3.76
Rodentia,Taterillus_gracilis,84.71,,,4.0
Rodentia,Taterillus_harringtoni,,,,
Rodentia,Taterillus_lacustris,,,,
Rodentia,Taterillus_petteri,,,,
Rodentia,Taterillus_pygargus,80.19,,,4.47
Rodentia,Taterillus_tranieri,,,,
Artiodactyla,Taurotragus_derbianus,755.15,,194.04,
Artiodactyla,Taurotragus_oryx,672.49,337.0,300.0,1.0
Carnivora,Taxidea_taxus,365.0,365.0,312.0,2.76
Artiodactyla,Tayassu_pecari,684.67,,252.0,2.0
Afrosoricida,Tenrec_ecaudatus,206.92,,75.6,16.89
Artiodactyla,Tetracerus_quadricornis,,316.0,129.96,1.65
Rodentia,Thallomys_loringi,,,,
Rodentia,Thallomys_nigricauda,,,,
Rodentia,Thallomys_paedulcus,91.83,26.0,42.0,3.2
Rodentia,Thallomys_shortridgei,,,,
Rodentia,Thalpomys_cerradensis,,,,
Rodentia,Thalpomys_lasiotis,,,,
Rodentia,Thamnomys_kempi,,,,
Rodentia,Thamnomys_major,,,,
Rodentia,Thamnomys_venustus,,,,1.33
Rodentia,Thaptomys_nigrita,,,,
Primates,Theropithecus_gelada,1894.11,766.5,336.0,1.01
Rodentia,Thomasomys_apeco,,,,
Rodentia,Thomasomys_aureus,,,,
Rodentia,Thomasomys_baeops,,,,
Rodentia,Thomasomys_bombycinus,,,,
Rodentia,Thomasomys_caudivarius,,,,
Rodentia,Thomasomys_cinereiventer,,,,
Rodentia,Thomasomys_cinereus,,,,
Rodentia,Thomasomys_cinnameus,,,,
Rodentia,Thomasomys_daphne,,,,
Rodentia,Thomasomys_eleusis,,,,
Rodentia,Thomasomys_erro,,,,
Rodentia,Thomasomys_gracilis,,,,
Rodentia,Thomasomys_hudsoni,,,,
Rodentia,Thomasomys_hylophilus,,,,
Rodentia,Thomasomys_incanus,,,,
Rodentia,Thomasomys_ischyrus,,,,
Rodentia,Thomasomys_kalinowskii,,,,
Rodentia,Thomasomys_ladewi,,,,
Rodentia,Thomasomys_laniger,,,,
Rodentia,Thomasomys_macrotis,,,,
Rodentia,Thomasomys_monochromos,,,,
Rodentia,Thomasomys_niveipes,,,,
Rodentia,Thomasomys_notatus,,,,
Rodentia,Thomasomys_onkiro,,,,
Rodentia,Thomasomys_oreas,,,,
Rodentia,Thomasomys_paramorum,,,,
Rodentia,Thomasomys_popayanus,,,,
Rodentia,Thomasomys_praetor,,,,
Rodentia,Thomasomys_pyrrhonotus,,,,
Rodentia,Thomasomys_rhoadsi,,,,
Rodentia,Thomasomys_rosalinda,,,,
Rodentia,Thomasomys_silvestris,,,,
Rodentia,Thomasomys_taczanowskii,,,,
Rodentia,Thomasomys_ucucha,,,,
Rodentia,Thomasomys_vestitus,,,,
Rodentia,Thomasomys_vulcani,,,,
Rodentia,Thomomys_bottae,201.38,,54.0,4.61
Rodentia,Thomomys_bulbivorus,,,,4.99
Rodentia,Thomomys_clusius,,,,6.5
Rodentia,Thomomys_idahoensis,,,,
Rodentia,Thomomys_mazama,,,,3.79
Rodentia,Thomomys_monticola,393.5,,60.0,3.49
Rodentia,Thomomys_talpoides,231.94,365.0,45.0,4.86
Rodentia,Thomomys_townsendii,,,,6.15
Rodentia,Thomomys_umbrinus,,,,2.2
Chiroptera,Thoopterus_nigrescens,,,,0.98
Rodentia,Thrichomys_apereoides,126.3,97.0,,3.2
Rodentia,Thrichomys_inermis,,,,
Rodentia,Thrichomys_pachyurus,,,,
Rodentia,Thryonomys_gregorianus,,,,2.91
Rodentia,Thryonomys_swinderianus,175.38,,51.6,3.88
Dasyuromorphia,Thylacinus_cynocephalus,,365.0,156.0,3.0
Didelphimorphia,Thylamys_cinderella,,,,
Didelphimorphia,Thylamys_elegans,,,,10.6
Didelphimorphia,Thylamys_karimii,,,,
Didelphimorphia,Thylamys_macrurus,,,,
Didelphimorphia,Thylamys_pallidior,,,,
Didelphimorphia,Thylamys_pusillus,,,,
Didelphimorphia,Thylamys_sponsorius,,,,
Didelphimorphia,Thylamys_tatei,,,,
Didelphimorphia,Thylamys_velutinus,,,,
Didelphimorphia,Thylamys_venustus,,,,
Diprotodontia,Thylogale_billardierii,418.85,284.5,120.0,1.0
Diprotodontia,Thylogale_browni,,,,1.02
Diprotodontia,Thylogale_brunii,,,,1.0
Diprotodontia,Thylogale_calabyi,,,,
Diprotodontia,Thylogale_lanatus,,,,
Diprotodontia,Thylogale_stigmatica,386.63,185.0,,1.0
Diprotodontia,Thylogale_thetis,627.19,182.0,108.0,1.0
Chiroptera,Thyroptera_discifera,,,,
Chiroptera,Thyroptera_lavali,,,,
Chiroptera,Thyroptera_tricolor,,,,0.98
Didelphimorphia,Tlacuatzin_canescens,,,,8.49
Rodentia,Tokudaia_muenninki,,,,
Rodentia,Tokudaia_osimensis,,,,
Cingulata,Tolypeutes_matacus,330.37,,,1.0
Cingulata,Tolypeutes_tricinctus,,,,0.93
Chiroptera,Tomopeas_ravus,,,,
Chiroptera,Tonatia_bidens,,,,0.98
Chiroptera,Tonatia_saurophila,,,,
Chiroptera,Trachops_cirrhosus,,,,0.98
Primates,Trachypithecus_auratus,,,,
Primates,Trachypithecus_barbei,,,,
Primates,Trachypithecus_cristatus,,,373.2,1.01
Primates,Trachypithecus_delacouri,,,,1.5
Primates,Trachypithecus_ebenus,,,,
Primates,Trachypithecus_francoisi,,,,
Primates,Trachypithecus_geei,,,,1.02
Primates,Trachypithecus_germaini,,,,
Primates,Trachypithecus_hatinhensis,,,,
Primates,Trachypithecus_johnii,,,,1.02
Primates,Trachypithecus_laotum,,,,
Primates,Trachypithecus_obscurus,,,300.0,1.01
Primates,Trachypithecus_phayrei,,456.25,,1.0
Primates,Trachypithecus_pileatus,,,,
Primates,Trachypithecus_poliocephalus,,,,
Primates,Trachypithecus_shortridgei,,,,
Primates,Trachypithecus_vetulus,1113.7,783.83,276.0,1.01
Artiodactyla,Tragelaphus_angasii,645.51,297.0,192.0,1.0
Artiodactyla,Tragelaphus_buxtoni,755.15,,132.0,1.0
Artiodactyla,Tragelaphus_eurycerus,887.46,,233.0,1.0
Artiodactyla,Tragelaphus_imberbis,666.44,258.54,227.0,1.0
Rodentia,Trinomys_dimidiatus,,,,2.0
Rodentia,Trinomys_eliasi,,,,3.0
Rodentia,Trinomys_gratiosus,,,,1.37
Rodentia,Trinomys_iheringi,,,,0.97
Rodentia,Trinomys_mirapitanga,,,,
Rodentia,Trinomys_moojeni,,,,
Rodentia,Trinomys_myosuros,,,,
Rodentia,Trinomys_paratus,,,,
Rodentia,Trinomys_setosus,,,,
Rodentia,Trinomys_yonenagae,,,,
Chiroptera,Trinycteris_nicefori,,,,1.0
Rodentia,Trogopterus_xanthipes,669.16,,144.0,1.64
Rodentia,Tryphomys_adustus,,,,
Rodentia,Tscherskia_triton,,,,4.24
Scandentia,Tupaia_belangeri,,,120.0,
Scandentia,Tupaia_chrysogaster,,,,
Scandentia,Tupaia_dorsalis,,,,
Scandentia,Tupaia_glis,122.77,45.3,149.0,2.22
Scandentia,Tupaia_gracilis,,,,
Scandentia,Tupaia_javanica,,,,2.95
Scandentia,Tupaia_longipes,,,144.0,1.5
Scandentia,Tupaia_minor,,,,1.93
Scandentia,Tupaia_moellendorffi,,,,
Scandentia,Tupaia_montana,,,,2.01
Scandentia,Tupaia_nicobarica,,,,0.96
Scandentia,Tupaia_palawanensis,,,,
Scandentia,Tupaia_picta,,,,
Scandentia,Tupaia_splendidula,,,,
Scandentia,Tupaia_tana,,,,2.51
Cetacea,Tursiops_aduncus,4544.15,1095.0,,
Cetacea,Tursiops_truncatus,3354.8,747.48,552.0,0.98
Rodentia,Tylomys_bullaris,,,,
Rodentia,Tylomys_fulviventer,,,,
Rodentia,Tylomys_mirae,,,,
Rodentia,Tylomys_nudicaudus,102.04,39.0,64.8,2.47
Rodentia,Tylomys_panamensis,,,,
Rodentia,Tylomys_tumbalensis,,,,
Rodentia,Tylomys_watsoni,,,,2.91
Chiroptera,Tylonycteris_pachypus,,,,1.92
Chiroptera,Tylonycteris_robustula,140.97,,,2.0
Rodentia,Tympanoctomys_barrerae,,,,
Rodentia,Typhlomys_cinereus,,,,
Carnivora,Uncia_uncia,841.82,365.0,216.0,2.12
Rodentia,Uranomys_ruddi,,,,4.07
Carnivora,Urocyon_cinereoargenteus,350.76,365.0,180.0,3.71
Carnivora,Urocyon_littoralis,361.52,365.0,96.0,2.17
Chiroptera,Uroderma_bilobatum,,,,0.99
Chiroptera,Uroderma_magnirostrum,,,,0.98
Scandentia,Urogale_everetti,,,138.0,1.69
Rodentia,Uromys_anak,,,,4.3
Rodentia,Uromys_boeadii,,,,
Rodentia,Uromys_caudimaculatus,184.63,,,1.46
Rodentia,Uromys_emmae,,,,
Rodentia,Uromys_hadrourus,,,,3.0
Rodentia,Uromys_imperator,,,,
Rodentia,Uromys_neobritannicus,,,,
Rodentia,Uromys_porculus,,,,
Rodentia,Uromys_rex,,,,
Rodentia,Uromys_siebersi,,,,
Soricomorpha,Uropsilus_andersoni,,,,
Soricomorpha,Uropsilus_gracilis,,,,
Soricomorpha,Uropsilus_investigator,,,,
Soricomorpha,Uropsilus_soricipes,,,,
Soricomorpha,Urotrichus_talpoides,371.23,,42.0,3.49
Carnivora,Ursus_americanus,1448.45,821.25,384.0,2.39
Carnivora,Ursus_arctos,1327.95,912.5,600.0,2.24
Carnivora,Ursus_maritimus,1850.26,831.67,458.4,1.66
Carnivora,Ursus_thibetanus,1015.0,365.0,422.0,1.5
Chiroptera,Vampyressa_bidens,,,,0.98
Chiroptera,Vampyressa_brocki,,,,
Chiroptera,Vampyressa_melissa,,,,0.98
Chiroptera,Vampyressa_nymphaea,,,,0.99
Chiroptera,Vampyressa_pusilla,,,,0.98
Chiroptera,Vampyressa_thyone,,,,
Chiroptera,Vampyrodes_caraccioli,,,,0.98
Chiroptera,Vampyrum_spectrum,,,78.0,1.0
Rodentia,Vandeleuria_nilagirica,,,,
Rodentia,Vandeleuria_nolthenii,,,,4.0
Rodentia,Vandeleuria_oleracea,,,,3.24
Primates,Varecia_rubra,,,,
Primates,Varecia_variegata,701.52,365.0,384.0,2.16
Rodentia,Vernaya_fulva,,,,
Chiroptera,Vespadelus_baverstocki,,,,
Chiroptera,Vespadelus_caurinus,,,,1.5
Chiroptera,Vespadelus_darlingtoni,,,,
Chiroptera,Vespadelus_douglasorum,,,,
Chiroptera,Vespadelus_finlaysoni,,,,
Chiroptera,Vespadelus_pumilus,420.91,,,1.21
Chiroptera,Vespadelus_regulus,,,,1.0
Chiroptera,Vespadelus_troughtoni,,,,
Chiroptera,Vespadelus_vulturnus,,,,1.0
Chiroptera,Vespertilio_murinus,371.23,,144.0,1.5
Chiroptera,Vespertilio_sinensis,,,,2.0
Artiodactyla,Vicugna_vicugna,941.19,547.5,297.6,1.0
Carnivora,Viverra_civettina,,,,
Carnivora,Viverra_megaspila,,,,
Carnivora,Viverra_tangalunga,,,144.0,1.92
Carnivora,Viverra_zibetha,,182.5,240.0,2.89
Carnivora,Viverricula_indica,,,126.0,3.74
Rodentia,Voalavo_gymnocaudus,,,,
Rodentia,Volemys_millicens,,,,
Rodentia,Volemys_musseri,,,,
Diprotodontia,Vombatus_ursinus,755.15,730.0,313.2,1.0
Carnivora,Vormela_peregusna,,365.0,107.0,5.07
Carnivora,Vulpes_bengalensis,,365.0,120.0,3.49
Carnivora,Vulpes_cana,380.55,,120.0,2.0
Carnivora,Vulpes_chama,311.36,,120.0,2.5
Carnivora,Vulpes_corsac,1024.89,365.0,,5.62
Carnivora,Vulpes_ferrilata,420.91,,,3.49
Carnivora,Vulpes_lagopus,293.89,365.0,180.0,7.65
Carnivora,Vulpes_macrotis,,,240.0,4.5
Carnivora,Vulpes_pallida,,,120.0,4.0
Carnivora,Vulpes_rueppellii,,,,2.12
Carnivora,Vulpes_velox,470.29,365.0,240.0,4.25
Carnivora,Vulpes_vulpes,321.07,365.0,180.0,4.59
Carnivora,Vulpes_zerda,294.06,365.0,175.0,2.36
Diprotodontia,Wallabia_bicolor,490.72,249.66,180.0,1.04
Rodentia,Wiedomys_pyrrhorhinos,,,,3.8
